38.8	105
38.73	105.16
38.65	105.32
38.58	105.47
38.51	105.63
38.44	105.79
38.36	105.95
38.28	106.11
38.21	106.27
38.14	106.43
38.06	106.59
38	106.75
37.92	106.92
37.85	107.08
37.77	107.24
37.69	107.4
37.61	107.55
37.54	107.72
37.47	107.89
37.39	108.05
37.31	108.22
37.23	108.38
37.16	108.55
37.08	108.71
37.01	108.87
36.94	109.04
36.86	109.2
36.78	109.37
36.7	109.52
36.62	109.69
36.54	109.86
36.47	110.02
36.38	110.19
36.31	110.35
36.23	110.51
36.15	110.67
36.08	110.84
36	111.01
35.93	111.17
35.85	111.33
35.78	111.5
35.7	111.66
35.63	111.82
35.55	111.99
35.47	112.16
35.4	112.32
35.32	112.48
35.25	112.64
35.17	112.8
35.09	112.97
35.01	113.13
34.93	113.29
34.85	113.46
34.77	113.62
34.7	113.78
34.62	113.94
34.55	114.11
34.47	114.26
34.4	114.42
34.32	114.58
34.24	114.74
34.17	114.91
34.09	115.07
34.01	115.23
33.93	115.4
33.85	115.56
33.77	115.71
33.69	115.87
33.6	116.03
33.53	116.19
33.45	116.35
33.37	116.51
33.29	116.66
33.22	116.82
33.14	116.98
33.07	117.13
32.99	117.29
32.91	117.45
32.83	117.61
32.76	117.76
32.68	117.91
32.6	118.06
32.52	118.21
32.45	118.36
32.37	118.51
32.29	118.66
32.21	118.81
32.14	118.96
32.06	119.12
31.98	119.27
31.91	119.42
31.83	119.57
31.75	119.71
31.68	119.86
31.6	120.01
31.53	120.16
31.45	120.3
31.37	120.44
31.29	120.59
31.21	120.73
31.13	120.88
31.05	121.02
30.97	121.17
30.89	121.3
30.81	121.44
30.73	121.59
30.66	121.74
30.58	121.88
30.5	122.02
30.42	122.16
30.34	122.3
30.27	122.44
30.19	122.58
30.11	122.72
30.02	122.86
29.94	123
29.86	123.14
29.79	123.28
29.72	123.42
29.65	123.56
29.58	123.7
29.5	123.84
29.42	123.98
29.35	124.12
29.27	124.26
29.19	124.39
29.12	124.53
29.04	124.66
28.97	124.79
28.89	124.93
28.81	125.06
28.74	125.2
28.66	125.34
28.59	125.46
28.51	125.6
28.44	125.73
28.36	125.87
28.29	126
28.21	126.14
28.14	126.27
28.06	126.39
27.99	126.52
27.91	126.65
27.84	126.77
27.76	126.9
27.69	127.03
27.61	127.16
27.53	127.29
27.46	127.42
27.39	127.54
27.31	127.67
27.24	127.8
27.17	127.93
27.1	128.05
27.02	128.18
26.95	128.3
26.88	128.42
26.81	128.55
26.74	128.67
26.66	128.79
26.59	128.91
26.51	129.03
26.44	129.15
26.36	129.27
26.3	129.4
26.23	129.51
26.16	129.63
26.09	129.74
26.02	129.87
25.95	129.98
25.88	130.1
25.81	130.21
25.74	130.33
25.67	130.44
25.6	130.56
25.53	130.67
25.45	130.78
25.38	130.89
25.32	131
25.25	131.11
25.18	131.22
25.11	131.33
25.05	131.43
24.98	131.54
24.91	131.65
24.85	131.75
24.78	131.86
24.71	131.96
24.65	132.07
24.58	132.17
24.51	132.27
24.44	132.37
24.37	132.47
24.3	132.57
24.24	132.66
24.18	132.76
24.11	132.86
24.05	132.95
23.99	133.05
23.93	133.14
23.87	133.24
23.81	133.33
23.74	133.42
23.68	133.51
23.62	133.6
23.55	133.69
23.49	133.78
23.43	133.87
23.37	133.97
23.31	134.05
23.25	134.14
23.19	134.23
23.13	134.32
23.08	134.41
23.02	134.49
22.97	134.57
22.91	134.66
22.85	134.75
22.8	134.83
22.74	134.91
22.68	134.99
22.62	135.07
22.56	135.15
22.5	135.23
22.45	135.31
22.4	135.4
22.34	135.48
22.29	135.56
22.24	135.64
22.19	135.72
22.13	135.79
22.09	135.87
22.03	135.95
21.98	136.02
21.93	136.1
21.87	136.17
21.82	136.24
21.76	136.31
21.71	136.39
21.65	136.45
21.6	136.52
21.55	136.59
21.5	136.66
21.45	136.73
21.4	136.81
21.35	136.87
21.31	136.94
21.26	137
21.22	137.07
21.17	137.12
21.12	137.19
21.08	137.25
21.03	137.32
20.98	137.38
20.93	137.45
20.88	137.5
20.84	137.57
20.79	137.62
20.74	137.68
20.7	137.74
20.65	137.79
20.61	137.85
20.57	137.91
20.53	137.97
20.49	138.03
20.46	138.09
20.42	138.14
20.37	138.2
20.33	138.25
20.29	138.31
20.25	138.36
20.2	138.41
20.16	138.46
20.12	138.52
20.08	138.57
20.03	138.62
20	138.67
19.96	138.72
19.92	138.77
19.88	138.82
19.84	138.87
19.81	138.92
19.77	138.97
19.74	139.02
19.7	139.07
19.66	139.12
19.63	139.17
19.59	139.22
19.55	139.26
19.51	139.31
19.48	139.36
19.44	139.41
19.41	139.45
19.37	139.5
19.33	139.54
19.3	139.59
19.27	139.64
19.23	139.68
19.2	139.73
19.16	139.77
19.13	139.82
19.1	139.86
19.07	139.91
19.03	139.95
19	140
18.97	140.04
18.94	140.08
18.91	140.12
18.87	140.16
18.84	140.2
18.81	140.24
18.78	140.28
18.75	140.32
18.71	140.37
18.67	140.41
18.64	140.45
18.61	140.49
18.58	140.53
18.55	140.57
18.53	140.61
18.5	140.65
18.47	140.69
18.44	140.73
18.41	140.77
18.38	140.81
18.36	140.85
18.33	140.89
18.3	140.92
18.27	140.96
18.24	141
18.22	141.03
18.19	141.07
18.16	141.11
18.13	141.15
18.1	141.18
18.07	141.22
18.05	141.25
18.02	141.29
17.99	141.33
17.97	141.36
17.94	141.4
17.92	141.43
17.89	141.47
17.87	141.5
17.84	141.53
17.82	141.57
17.8	141.6
17.77	141.63
17.74	141.67
17.72	141.7
17.7	141.73
17.67	141.76
17.64	141.79
17.62	141.82
17.6	141.85
17.57	141.88
17.55	141.91
17.53	141.94
17.51	141.96
17.48	141.99
17.46	142.01
17.44	142.04
17.42	142.07
17.39	142.09
17.37	142.11
17.35	142.13
17.33	142.15
17.31	142.17
17.29	142.19
17.27	142.21
17.25	142.23
17.23	142.24
17.21	142.26
17.19	142.28
17.17	142.29
17.15	142.31
17.14	142.32
17.12	142.34
17.1	142.35
17.08	142.36
17.06	142.37
17.04	142.38
17.03	142.39
17.01	142.4
16.99	142.41
16.98	142.42
16.96	142.43
16.94	142.44
16.93	142.44
16.91	142.45
16.9	142.46
16.88	142.46
16.87	142.47
16.85	142.47
16.84	142.48
16.83	142.48
16.81	142.49
16.8	142.49
16.79	142.49
16.78	142.5
16.76	142.5
16.75	142.5
16.74	142.51
16.73	142.51
16.72	142.51
16.71	142.51
16.7	142.51
16.69	142.52
16.68	142.52
16.67	142.52
16.66	142.52
16.65	142.52
16.64	142.52
16.64	142.52
16.63	142.52
16.62	142.52
16.61	142.52
16.61	142.52
16.6	142.52
16.59	142.52
16.59	142.52
16.58	142.52
16.58	142.52
16.57	142.52
16.56	142.52
16.56	142.52
16.56	142.52
16.55	142.52
16.55	142.52
16.54	142.52
