59.77	102.21
59.7	102.3
59.63	102.41
59.55	102.5
59.48	102.6
59.4	102.7
59.33	102.8
59.26	102.89
59.19	102.99
59.12	103.09
59.05	103.19
58.97	103.29
58.89	103.38
58.83	103.48
58.75	103.57
58.68	103.67
58.6	103.77
58.53	103.87
58.45	103.96
58.37	104.06
58.3	104.16
58.22	104.26
58.15	104.35
58.07	104.45
58	104.55
57.93	104.64
57.85	104.75
57.77	104.84
57.7	104.94
57.63	105.04
57.55	105.13
57.48	105.23
57.4	105.33
57.32	105.43
57.24	105.53
57.17	105.62
57.09	105.72
57.02	105.82
56.94	105.91
56.87	106.01
56.79	106.11
56.71	106.21
56.63	106.3
56.55	106.39
56.48	106.49
56.4	106.58
56.32	106.68
56.25	106.78
56.17	106.88
56.09	106.97
56.02	107.07
55.94	107.17
55.87	107.26
55.79	107.36
55.71	107.45
55.63	107.55
55.56	107.64
55.48	107.73
55.4	107.83
55.33	107.92
55.25	108.02
55.17	108.12
55.09	108.21
55.02	108.3
54.94	108.39
54.86	108.48
54.78	108.56
54.7	108.66
54.62	108.75
54.54	108.85
54.46	108.94
54.39	109.04
54.31	109.13
54.23	109.22
54.15	109.32
54.07	109.4
53.99	109.5
53.91	109.59
53.83	109.68
53.75	109.77
53.67	109.86
53.59	109.95
53.5	110.05
53.42	110.14
53.34	110.23
53.26	110.32
53.18	110.41
53.1	110.49
53.02	110.59
52.94	110.68
52.86	110.78
52.77	110.87
52.69	110.96
52.61	111.06
52.53	111.14
52.44	111.24
52.36	111.33
52.28	111.42
52.2	111.51
52.11	111.6
52.03	111.69
51.95	111.78
51.87	111.87
51.78	111.97
51.69	112.06
51.61	112.16
51.52	112.25
51.45	112.34
51.37	112.43
51.29	112.52
51.2	112.6
51.12	112.69
51.03	112.78
50.95	112.88
50.86	112.98
50.78	113.07
50.69	113.16
50.61	113.25
50.52	113.35
50.44	113.44
50.35	113.52
50.27	113.61
50.19	113.7
50.11	113.79
50.02	113.89
49.94	113.98
49.86	114.07
49.78	114.16
49.69	114.26
49.61	114.35
49.53	114.43
49.44	114.52
49.36	114.61
49.28	114.7
49.19	114.79
49.11	114.88
49.03	114.97
48.94	115.07
48.86	115.16
48.77	115.24
48.69	115.33
48.6	115.42
48.52	115.51
48.43	115.6
48.35	115.69
48.26	115.78
48.18	115.87
48.09	115.96
48	116.05
47.93	116.14
47.84	116.24
47.75	116.32
47.66	116.41
47.58	116.5
47.49	116.59
47.41	116.67
47.32	116.76
47.23	116.85
47.14	116.95
47.05	117.04
46.97	117.13
46.88	117.22
46.8	117.31
46.72	117.4
46.63	117.49
46.55	117.57
46.46	117.67
46.38	117.76
46.3	117.85
46.21	117.94
46.12	118.03
46.04	118.12
45.94	118.21
45.86	118.3
45.77	118.4
45.69	118.49
45.6	118.58
45.52	118.67
45.43	118.76
45.35	118.85
45.26	118.94
45.18	119.03
45.09	119.12
45.01	119.21
44.92	119.3
44.83	119.39
44.74	119.48
44.66	119.57
44.57	119.66
44.48	119.75
44.39	119.85
44.3	119.94
44.22	120.03
44.13	120.13
44.05	120.22
43.96	120.31
43.88	120.4
43.79	120.49
43.71	120.59
43.62	120.67
43.54	120.77
43.45	120.86
43.37	120.95
43.28	121.05
43.19	121.14
43.1	121.23
43.02	121.32
42.93	121.41
42.85	121.5
42.77	121.59
42.68	121.68
42.6	121.78
42.52	121.87
42.43	121.96
42.35	122.06
42.26	122.15
42.17	122.24
42.09	122.33
42	122.41
41.91	122.51
41.83	122.6
41.74	122.7
41.65	122.79
41.56	122.88
41.48	122.98
41.39	123.07
41.3	123.16
41.21	123.25
41.13	123.34
41.04	123.44
40.96	123.53
40.88	123.62
40.79	123.71
40.71	123.81
40.63	123.91
40.54	124.01
40.45	124.1
40.36	124.2
40.27	124.29
40.19	124.38
40.11	124.47
40.02	124.57
39.94	124.67
39.85	124.76
39.76	124.86
39.67	124.96
39.59	125.05
39.5	125.15
39.42	125.24
39.33	125.34
39.24	125.44
39.16	125.53
39.07	125.62
38.98	125.72
38.89	125.81
38.81	125.91
38.72	126
38.63	126.1
38.54	126.2
38.45	126.3
38.36	126.4
38.28	126.49
38.19	126.58
38.1	126.68
38.02	126.78
37.93	126.87
37.84	126.97
37.76	127.07
37.67	127.16
37.59	127.26
37.5	127.35
37.41	127.44
37.32	127.53
37.24	127.63
37.16	127.72
37.07	127.81
36.98	127.91
36.89	128
36.8	128.1
36.71	128.19
36.63	128.28
36.54	128.37
36.45	128.47
36.37	128.56
36.28	128.65
36.2	128.74
36.11	128.84
36.03	128.93
35.94	129.02
35.85	129.11
35.76	129.21
35.68	129.29
35.58	129.39
35.5	129.48
35.41	129.56
35.32	129.66
35.24	129.74
35.15	129.83
35.07	129.92
34.99	130.01
34.91	130.11
34.82	130.2
34.74	130.29
34.66	130.38
34.57	130.47
34.49	130.55
34.41	130.64
34.32	130.73
34.24	130.82
34.15	130.91
34.06	131
33.97	131.09
33.89	131.18
33.8	131.26
33.72	131.35
33.63	131.43
33.55	131.52
33.48	131.61
33.4	131.7
33.31	131.79
33.23	131.87
33.15	131.95
33.06	132.04
32.97	132.13
32.88	132.22
32.79	132.3
32.71	132.39
32.62	132.47
32.54	132.56
32.45	132.64
32.37	132.73
32.29	132.82
32.2	132.9
32.12	132.99
32.04	133.07
31.96	133.16
31.88	133.24
31.8	133.33
31.72	133.41
31.64	133.5
31.56	133.58
31.48	133.66
31.39	133.74
31.31	133.82
31.23	133.91
31.14	133.99
31.06	134.07
30.98	134.15
30.9	134.24
30.82	134.32
30.75	134.4
30.66	134.48
30.59	134.56
30.5	134.63
30.42	134.71
