21.24	87.98
21.24	88
21.24	88.02
21.24	88.04
21.24	88.06
21.24	88.09
21.24	88.11
21.24	88.14
21.24	88.16
21.24	88.19
21.24	88.22
21.24	88.25
21.24	88.27
21.24	88.3
21.24	88.33
21.24	88.36
21.24	88.39
21.24	88.42
21.24	88.46
21.24	88.49
21.24	88.52
21.24	88.55
21.24	88.59
21.24	88.62
21.24	88.66
21.24	88.7
21.24	88.73
21.24	88.77
21.24	88.8
21.24	88.84
21.24	88.88
21.24	88.92
21.24	88.96
21.24	89
21.24	89.04
21.24	89.08
21.24	89.12
21.24	89.16
21.24	89.2
21.24	89.25
21.24	89.29
21.24	89.34
21.24	89.38
21.24	89.43
21.24	89.48
21.24	89.52
21.24	89.57
21.24	89.62
21.24	89.68
21.24	89.73
21.24	89.78
21.24	89.83
21.24	89.89
21.24	89.94
21.24	89.99
21.24	90.05
21.24	90.1
21.24	90.16
21.24	90.21
21.24	90.27
21.24	90.33
21.24	90.39
21.24	90.46
21.24	90.52
21.24	90.58
21.24	90.65
21.24	90.71
21.24	90.78
21.24	90.85
21.24	90.92
21.24	90.99
21.24	91.06
21.24	91.13
21.24	91.2
21.24	91.27
21.24	91.35
21.23	91.42
21.23	91.49
21.23	91.57
21.23	91.65
21.22	91.73
21.22	91.81
21.22	91.89
21.21	91.97
21.21	92.06
21.21	92.14
21.21	92.22
21.2	92.31
21.2	92.4
21.2	92.49
21.2	92.58
21.2	92.67
21.2	92.76
21.19	92.85
21.19	92.94
21.18	93.04
21.18	93.13
21.17	93.23
21.17	93.32
21.15	93.42
21.14	93.51
21.12	93.61
21.1	93.71
21.09	93.81
21.06	93.9
21.04	94.01
21.02	94.1
21	94.21
20.98	94.3
20.96	94.4
20.95	94.51
20.93	94.61
20.92	94.72
20.9	94.82
20.89	94.93
20.87	95.03
20.85	95.14
20.83	95.24
20.81	95.35
20.78	95.46
20.76	95.56
20.73	95.67
20.71	95.77
20.68	95.87
20.66	95.97
20.64	96.09
20.62	96.2
20.6	96.31
20.58	96.42
20.56	96.53
20.54	96.64
20.52	96.75
20.5	96.86
20.48	96.97
20.45	97.08
20.43	97.19
20.4	97.3
20.38	97.42
20.35	97.53
20.33	97.64
20.3	97.75
20.28	97.86
20.25	97.97
20.23	98.09
